dc_subject,dcterms_type,ldp_contains,fedora_writable,fedora_createdBy,fedora_lastModified,dcterms_spatial,dcterms_extent,dcterms_isPartOf,dc_contributor,dc_format,dcterms_temporal,dc_type,tamudigital_local/details,fedora_hasParent,dc_rights,fedora_lastModifiedBy,dc_title,dcterms_created,dc_identifier,fedora_created,dcterms_abstract,files,dc_creator,dc_language,dcterms_tableOfContents,dcterms_provenance,dc_description
Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands|Aerial photography,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages,false,fedoraAdmin,2022-02-11T23:04:54.440000+00:00,Texas|College Station,1 black-and-white negative; 9.5X12mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Aerial photographs|Photographs,"Written on photograph: ""Aerial photograph of Vet. School area before 1979.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 40",Between 1970 and 1978,797,2022-02-11T23:04:54.440000+00:00,A direct overhead view of the buildings and facilities of the College of Veterinary Medicine between F&B road and Highway 60 (University Drive); taken before 1979.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages/page_0/files/CVM_0797.jpg,,,,,
"Storage facilities|Pallets (Shipping, storage, etc.)|Trucks|Farm trailers|Barns|Bedding",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/123/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/123/pages,false,fedoraAdmin,2022-02-11T22:43:13.177000+00:00,Texas|College Station,2 color print (photograph); 8.5X14.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,2000s,Photographs,"Written on photograph: ""Final Inspection-Hay Barn- 21 Nov 03. 001.jpg 2000-04-17 (24); First Bedding Delivery.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Bedding Delivery at a Hay Barn, number 1",11/21/2003,835,2022-02-11T22:43:13.177000+00:00,A loaded semi truck and trailer enters the open bay doors of the new hay barn. Arrival of the first bedding delivery to the new hay barn.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/123/pages/page_0/files/CVM_0835.jpg,,,,,
Congresses and conventions|Veterinarians,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/40/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/40/orderProxies,false,fedoraAdmin,2022-02-11T22:54:02.306000+00:00,,1 black-and-white print (photograph); 19 X 24 mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs|Portraits,"Written on photograph: ""40 [cents] prepaid.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Group Photograph of Unknown Men,Between 1885 and 1930,751,2022-02-11T22:54:02.306000+00:00,"Group of men on the occasion of an unknown meeting and an unnamed location. It is very possible that this is a early delegation of Veterinarians taken at this college. However, there is no information with this image to verify this.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/40/pages/page_0/files/CVM_0751.jpg,,,,,
Women veterinarians|Rabbits|Veterinary students|Research|Veterinarians|Laboratory Animal Science|Women veterinary students|Medical examinations|Texas A & M University. College of Veterinary Medicine--Students,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/252/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/252/pages,false,fedoraAdmin,2022-02-11T23:34:03.356000+00:00,College Station|Texas,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Research Rabbit, number 04",,965,2022-02-11T23:34:03.356000+00:00,One student or veterinarian restrains white rabbit while another examines the animal's teeth.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/252/pages/page_0/files/CVM_0965.jpg,,,,,
Texas A & M University. College of Veterinary Medicine--Buildings|College facilities|Research|Laboratory Animal Science|Laboratory animals--Housing|Veterinary laboratories|College buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/226/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/226/pages,false,fedoraAdmin,2022-02-11T23:27:58.439000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Laboratory Animal Care Building, number 09",,939,2022-02-11T23:27:58.439000+00:00,"Image of the 'Laboratory Animal Care Building' built in 1978, on the corner of Agronomy Rd and Turk Rd.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/226/pages/page_0/files/CVM_0939.jpg,,,,,
Chemistry and Veterinary Sciences Building|College buildings|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Buildings|Historic buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/126/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/126/orderProxies,false,fedoraAdmin,2022-02-11T22:43:54.090000+00:00,Texas|College Station,1 black-and-white print (photograph); 19X24mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1920s,Photographs,"Written on photograph: ""Chem. & Vet. Sc. Bldg. Late 1920's.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Chemistry and Veterinary Science Building at the Agricultural and Mechanical College of Texas, number 4",1920s,838,2022-02-11T22:43:54.090000+00:00,"The Chemistry and Veterinary Building featured a progression of sections, one behind the other, with three different lengths. The facade, or first section, featured a portico, or covered entryway that sticks out from the rest of the building. Six, two-story Ionic columns supported a pediment, or triangular feature. Pairs of columns on the first floor between the larger columns supported a second-story porch. Domed corner buildings on either side of the portico gave another dimension to the building. The longest and last section featured a raised gazebo structure on the roof. The yellow-bricked building – the campus norm was red bricks – featured an early version of an air-conditioning system, but without temperature-regulating capabilities. Cushing Library was built on the same site in 1930 after the Chemistry and Veterinary Building was demolished.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/126/pages/page_0/files/CVM_0838.jpg,,,,,
"Westhusin, Mark|Clone Cells|Hill, Jonathan|Texas A & M University. College of Veterinary Medicine--Faculty|Veterinarians|Reproductive technology|Genetic Engineering|Second Chance|Bovine|Cloning|Animals, Genetically Modified|Cattle|Press conferences",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/360/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/360/orderProxies,false,fedoraAdmin,2022-02-11T23:59:31.357000+00:00,Texas|College Station,"1 color print (photograph); 10X15mm, with negative",College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,"Written on photograph: ""36405.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 48",9/2/1999,1074,2022-02-11T23:59:31.357000+00:00,"Scientists Dr. Jonathan Hill and Dr. Mark Westhusin stand at a podium and discuss their cloned bull project to the press. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/360/pages/page_0/files/CVM_1074.jpg,,,,,
Laboratory Animal Science|Veterinary laboratories|Biomedical Research|Primates|Laboratory animals|Baboons|Animal cages|Monkeys,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/264/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/264/orderProxies,false,fedoraAdmin,2022-02-11T23:36:53.880000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Primates in a Cage, number 06",,977,2022-02-11T23:36:53.880000+00:00,Possibly an adult Baboon monkey in a cage.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/264/pages/page_0/files/CVM_0977.jpg,,,,,
College facilities|Research|Laboratory Animal Science|Laboratory animals--Housing|Veterinary laboratories|College buildings|Texas A & M University. College of Veterinary Medicine--Buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/223/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/223/pages,false,fedoraAdmin,2022-02-11T23:27:16.845000+00:00,College Station|Texas,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Laboratory Animal Care Building, number 06",,936,2022-02-11T23:27:16.845000+00:00,"Image of the 'Laboratory Animal Care Building' built in 1978, on the corner of Agronomy Rd and Turk Rd.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/223/pages/page_0/files/CVM_0936.jpg,,,,,
"Wymola, Beverly|Veterinarians|Hendricks, Marla|Veterinary services|Veterinary injections|Women veterinarians|Texas A & M University. College of Veterinary Medicine--Alumni and alumnae|Veterinarians and client|Horses",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/20/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/20/orderProxies,false,fedoraAdmin,2022-02-11T22:49:19.593000+00:00,Tabor|Texas,1 color print (photograph); 19.5x23mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine. Media Resources|Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Beverly Wymola and Veterinarian with a Horse,1990,0732|0045,2022-02-11T22:49:19.593000+00:00,"Beverly Wymola, animal owner and veterinarian, and Dr. Marla Hendricks treat a horse during a farm call that Dr. Hendricks made in Brazos County, off of Farm to Market Road 974. This horse, Angel (Dark Angel Queen), a registered Tennessee Walker, is being given an injection to numb the area where a growth is going to be removed. Dr. Marla K. Hendricks is a 1976 graduate of Texas A&M University with a Bachelor of Science degree in Wildlife and Fisheries Sciences and a 1985 graduate of Texas A&M School of Veterinary Medicine. She is residency trained in emergency and critical care medicine and opened a private practice, Crossroads Animal Clinic in 1990 in Waco Texas.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/20/pages/page_0/files/CVM_0732.jpg,"Morgan , Beth",,,,
Aerial photography|Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/88/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/88/pages,false,fedoraAdmin,2022-02-11T23:05:35.935000+00:00,Texas|College Station,1 black-and-white negative; 6X6.5mm negative with proof,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1980s,Aerial photographs|Photographs,"Written on photograph: ""Aerial photograph of Vet. College and area, Nov. 80.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 43",1980,800,2022-02-11T23:05:35.935000+00:00,"This is an image taken from an airplane with a view of the lands located to the west of the Main Campus. The Veterinary Medicine Education Complex is visible along University Drive. In the left of the frame the Reynolds building for the Health Science Center is under construction, across from the Small Animal Clinic and Hospital.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/88/pages/page_0/files/CVM_0800.jpg,,,,,
Veterinary services|Small Animal Medicine|Animal cages|Animal health|Cat Diseases|Animal health technicians|Isolation--Hospital care|Cats,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/239/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/239/pages,false,fedoraAdmin,2022-02-11T23:30:59.650000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cat Placed in Special Containment Area, number 02",,952,2022-02-11T23:30:59.650000+00:00,A woman puts black cat into a cage of some sort with glass door for treatment.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/239/pages/page_0/files/CVM_0952.jpg,,,,,
College facilities|Barns|Wooden-frame buildings|Animal housing|Pavilions|College buildings|Buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/36/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/36/pages,false,fedoraAdmin,2022-02-11T22:53:07.498000+00:00,College Station|Texas,1 black-and-white print (photograph); 12X17mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Animal Pavilion, number 1",,747,2022-02-11T22:53:07.498000+00:00,"The Side view of the ""Animal Pavilion,"" a long barn building that appears to be made of wood framing and has stalls and a loft or second floor. Containment fences or corals can be seen on the outside.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/36/pages/page_0/files/CVM_0747.jpg,,,,,
"Women veterinary students|Microbiology|Women college teachers|Diagnostic microbiology|Parasitology|Veterinary teachers|Texas A & M University--Students|Teaching|Medical Laboratory Science|Clinical Laboratory Techniques|Texas A & M University. College of Veterinary Medicine--Faculty|Veterinary laboratories|Barton, Claudia|Microscopes",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/473/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/473/orderProxies,false,fedoraAdmin,2022-02-12T00:26:46.920000+00:00,Texas|College Station,1 black-and-white print (photograph); 13X18mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Nine-headed Microscope for Teaching,,1191,2022-02-12T00:26:46.920000+00:00,"Dr. Claudia Barton, DVM, on the left in the darker lab coat, teaches five female students using a multi-headed microscope.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/473/pages/page_0/files/CVM_1191.jpg,,,,,
"Fisher, Ralph|Clone Cells|Reproductive technology|Genetic Engineering|Second Chance|Bovine|Calves|Cloning|Animals, Genetically Modified|Cattle|Press conferences",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/391/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/391/pages,false,fedoraAdmin,2022-02-12T00:07:02.004000+00:00,Texas|College Station,"1 color print (photograph); 10X15mm, with negative",College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,"Written on photograph: ""36405.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 79",9/2/1999,1105,2022-02-12T00:07:02.004000+00:00,"Ralph Fisher pets 'Second Chance' and the bull leans into Mr. Fisher. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/391/pages/page_0/files/CVM_1105.jpg,,,,,
"Texas A & M University. College of Veterinary Medicine--Students|Anesthesia|Women veterinarians|Surgical instruments and apparatus|Operating room nursing|Surgery, Veterinary|Dogs|Veterinary students|Veterinarians|Women veterinary students",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/203/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/203/pages,false,fedoraAdmin,2022-02-11T23:22:39.876000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Dog in Surgery, number 10",,916,2022-02-11T23:22:39.876000+00:00,"While two veterinarians or veterinary students (one male, one female) to the right of the image operate on the dog, a female veterinarian or student to the left adjusts the anesthesia.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/203/pages/page_0/files/CVM_0916.jpg,,,,,
Aerial photography|Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/107/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/107/orderProxies,false,fedoraAdmin,2022-02-11T22:39:05.538000+00:00,Texas|College Station,1 black-and-white negative; 5.5X5.5mm negative with proof,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Aerial photographs|Photographs,"Written on photograph: ""film 11.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 62",,819,2022-02-11T22:39:05.538000+00:00,This is a reverse image taken from an airplane with a view of the lands located to the west of the Main Campus. The Veterinary Medicine Education Complex is visible along University Drive (Highway 60). This picture was taken before the construction of the Reynolds building (College of Medicine) and the Medical Sciences Library building. At this time the Small Animal Hospital and Clinic had not started the construction of new additions and renovations.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/107/pages/page_0/files/CVM_0819.jpg,,,,,
College buildings|Texas A & M University. College of Veterinary Medicine--Buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/168/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/168/orderProxies,false,fedoraAdmin,2022-02-11T23:14:35.536000+00:00,College Station|Texas,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Unidentified Building, number 11: Greenhouse",,881,2022-02-11T23:14:35.536000+00:00,"Two green houses occupy the image, one to the left and one on the far right. There is also a truck, circa 1970, in parking lot or driveway between the two greenhouses with a brick, Windowless building in front of the truck.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/168/pages/page_0/files/CVM_0881.jpg,,,,,
