fedora_hasParent,dcterms_medium,dc_relation,dc_identifier,dc_type,dc_creator,fedora_lastModified,dcterms_spatial,dcterms_type,tamudigital_local/details,ldp_contains,fedora_createdBy,fedora_created,dc_format,dc_title,fedora_lastModifiedBy,dc_rights,fedora_writable,dcterms_extent,dc_subject,files,dcterms_temporal,dcterms_created,dc_contributor,dc_language,dcterms_alternative,dcterms_provenance
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,70,art reproduction|Figure marbled papers|marbled paper,"Hughes, Milena",2022-06-22T13:36:08.549000+00:00,United States,StillImage,"Surface application; Marbled; Abstract image; very muted colors; [stamped in black ink on verso]; ""Hand Marbled by Milena Hughes [copyright] All Rights Reserved""; [written in pencil on verso]; ""Ink Study""; [written in pencil on verso]; ""Milena Â©""; [written in pencil on verso]; ""45-""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.2; Signed; Stamped; Not stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/50/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/50/pages,fedoraAdmin,2022-06-22T13:36:08.549000+00:00,reformatted digital,Berger-Cloonan #70: Ink Study,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light blue, light green, gray and light brown marbled paper; 18.00 x 22.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/50/pages/page_0/files/00070.jpg,,,,,Ink Study,Sidney E. Berger and Michele V. Cloonan purchased the sheet from Milena Hughes.
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1641,art reproduction|decorated papers|Chiyogami papers,,2022-06-22T13:39:22.703000+00:00,,StillImage,Surface application; Printed; Abstract geometric pattern with flowers; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/159/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/159/pages,fedoraAdmin,2022-06-22T13:39:22.703000+00:00,reformatted digital,Berger-Cloonan #1641,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of blue, red, green, and white printed paper; 25.00 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/159/pages/page_0/files/01641.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M5.D3.F2.A,251,art reproduction|Combed marbled papers|curl marbled paper,"Barutcugil, Hikmet",2022-06-22T13:36:55.224000+00:00,Turkey--Istanbul,StillImage,"Surface application; Marbled; [written in black ink on verso]; ""Hikmet Barutgil 1991""; [stamped in black ink on verso][copyright] Hikmet Barutgil Istanbul; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1; Signed; Stamped; Not stickered; Not embossed; M5.D3.F2; Corner repaired; folded corners",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/77/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/77/pages,fedoraAdmin,2022-06-22T13:36:55.224000+00:00,reformatted digital,Berger-Cloonan #251,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of purple, blue, green, yellow and white marbled paper; 21.00 x 27.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/77/pages/page_0/files/00251.jpg,1990s,1991,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D3.F1.A,1611,art reproduction|decorated papers|Chiyogami papers,,2022-06-22T13:38:24.877000+00:00,,StillImage,Surface application; Printed; Floral and cloud motif; slight metallic sheen; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/130/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/130/orderProxies,fedoraAdmin,2022-06-22T13:38:24.877000+00:00,reformatted digital,Berger-Cloonan #1611,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of dark blue, gold, red, green and white printed paper; 24.50 x 38.50 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/130/pages/page_0/files/01611.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1712,art reproduction|decorated papers|Mingei papers,,2022-06-22T13:41:33.439000+00:00,,StillImage,"Surface application; Stenciled; Abstract pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/230/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/230/orderProxies,fedoraAdmin,2022-06-22T13:41:33.439000+00:00,reformatted digital,Berger-Cloonan #1712,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of blue, brown and white stenciled paper; 25.50 x 39.00 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/230/pages/page_0/files/01712.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M5.D3.F2.A,232,art reproduction|decorated papers|Mixed-media papers,"Barutcugil, Hikmet",2022-06-22T13:36:22.841000+00:00,Turkey,StillImage,"Mixed-media ; Mixed-media (Marbled; Painted); Background is combed marbling; painting of boat, island city and birds; [written in black ink on verso]; ""Hikmet Barutgil""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: V; Signed; Not stamped; Not stickered; Not embossed; M5.D3.F2; Matted",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/57/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/57/pages,fedoraAdmin,2022-06-22T13:36:22.841000+00:00,reformatted digital,Berger-Cloonan #232,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, blue, red, light brown and white mixed-media paper; 13.00 x 19.50 in.",Decorative paper|Mixed media (Art),https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/57/pages/page_0/files/00232.jpg,2000s,2002,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1687,art reproduction|decorated papers|Mingei papers,,2022-06-22T13:40:47.419000+00:00,,StillImage,"Surface application; Stenciled; Geometric pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/205/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/205/orderProxies,fedoraAdmin,2022-06-22T13:40:47.419000+00:00,reformatted digital,Berger-Cloonan #1687,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of brown, black and white stenciled paper; 25.50 x 39.00 in.",Decorative paper|Stencil work,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/205/pages/page_0/files/01687.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M4.D1.F9.A,1591,marbled paper|Random marbled papers|art reproduction,,2022-06-22T13:37:48.287000+00:00,,StillImage,"Surface application; Marbled; Slight metallic sheen; [printed in black ink on package recto and verso]; ""HAND MARBELIZED PAPER from India1 Sheet 20"" x 30""""; [printed in black ink on package recto and verso]; ""To make: Elegant wrapping paper, envelopes, book cover, picture backing, decoupage, box lining, greeting cards, et cetera!""; [printed in black in on package recto]; ""100950 India.79""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4; Not signed; Not stamped; Not stickered; Not embossed; M4.D1.F9; Folded; stored in plastic cover",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/110/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/110/orderProxies,fedoraAdmin,2022-06-22T13:37:48.287000+00:00,reformatted digital,Berger-Cloonan #1591,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of maroon, yellow, pink, silver and white marbled paper; 20.00 x 30.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/110/pages/page_0/files/01591.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M4.D1.F9.A,1586-001,Printed papers|art reproduction|posters|decorated papers,"Neiman, LeRoy, 1921-2012",2022-06-22T13:37:40.123000+00:00,,StillImage,"Surface application; Printed; Image depicts gymnast with row of national flags behind her; artist's signature is included as part of printed image; [printed in black ink on recto]; ""[copyright] 1976 BURGER KING Corporation. All Rights Reserved. Printed in U.S.A.""; [printed in black ink on recto]; ""Especially created by LeRoy Neiman to capture the spirit of American sports in this bicentennial year. We salute America's Bicentennial.""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H; Not signed; Not stamped; Not stickered; Not embossed; M4.D1.F9",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/105/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/105/orderProxies,fedoraAdmin,2022-06-22T13:37:40.123000+00:00,reformatted digital,Berger-Cloonan #1586-001,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 yellow, red, pink, blue, green, black and white printed poster of a LeRoy Neiman painting; 14.00 x 23.75 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/105/pages/page_0/files/01586.jpg,1970s,1976,Burger King Corporation,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1692,Mingei papers|art reproduction|decorated papers,,2022-06-22T13:40:57.954000+00:00,,StillImage,"Surface application; Stenciled; Geometric pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/210/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/210/orderProxies,fedoraAdmin,2022-06-22T13:40:57.954000+00:00,reformatted digital,Berger-Cloonan #1692,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of gray, red and white stenciled paper; 25.50 x 39.00 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/210/pages/page_0/files/01692.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1737,decorated papers|art reproduction|Chiyogami papers,,2022-06-22T13:42:20.540000+00:00,,StillImage,"Surface application; Printed; Cherry blossom and maple leaf motifs; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/255/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/255/pages,fedoraAdmin,2022-06-22T13:42:20.540000+00:00,reformatted digital,Berger-Cloonan #1737,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light green, dark green, blue, orange, black and white printed paper; 25.00 x 38.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/255/pages/page_0/files/01737.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1742,art reproduction|decorated papers|Mingei papers,,2022-06-22T13:42:28.106000+00:00,,StillImage,"Surface application; Stenciled; Abstract decorative floral motif; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/260/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/260/pages,fedoraAdmin,2022-06-22T13:42:28.106000+00:00,reformatted digital,Berger-Cloonan #1742,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of purple, black and white stenciled paper; 26.00 x 39.00   in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/260/pages/page_0/files/01742.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1674,art reproduction|decorated papers|Mingei papers,,2022-06-22T13:40:24.619000+00:00,Japan,StillImage,"Surface application; Stenciled; Repeating large flower motif; [stamped in blue ink on verso]; ""Made in Japan""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; Stamped; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/192/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/192/pages,fedoraAdmin,2022-06-22T13:40:24.619000+00:00,reformatted digital,Berger-Cloonan #1674,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of brown, gray and white stenciled paper; 24.50 x 39.00 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/192/pages/page_0/files/01674.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,4059,marbled paper|Random marbled papers|art reproduction,"Barutcugil, Hikmet [?]",2022-06-22T13:43:36.647000+00:00,Turkey,StillImage,"Surface application; Marbled; Abstract swirling effect; semi-gloss finish on recto with some high gloss highlights; mid-weight paper; [written in black ink on recto]; ""Hikmet Huda 2014""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4; Signed; Not stamped; M5.D3.F11; Slightly curled and wrinkled; tiny edge tears; small marks on verso",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/299/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/299/pages,fedoraAdmin,2022-06-22T13:43:36.647000+00:00,reformatted digital,Berger-Cloonan #4059,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of brown, tan, cream and white marbled paper; 20.25 x 42.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/299/pages/page_0/files/04059.jpg,2010s,2014,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1717,art reproduction|decorated papers|Mingei papers,,2022-06-22T13:41:43.254000+00:00,,StillImage,"Surface application; Stenciled; Repeating circles with leaves; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/235/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/235/orderProxies,fedoraAdmin,2022-06-22T13:41:43.254000+00:00,reformatted digital,Berger-Cloonan #1717,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of blue, red, green, yellow and white stenciled paper; 25.50 x 39.00 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/235/pages/page_0/files/01717.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1654,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:39:45.976000+00:00,,StillImage,Surface application; Printed; Overlapping flower pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/172/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/172/pages,fedoraAdmin,2022-06-22T13:39:45.976000+00:00,reformatted digital,Berger-Cloonan #1654,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, black, red and white printed paper; 25.00 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/172/pages/page_0/files/01654.jpg,,,,,,
